time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-3.9762927749198393,2.0586138927228093,19.584001367559562,0.04158962938090838,0.2657164293098422,0.0,-4.252339017501615,1.7262678669319738,5.106709418748822,-0.05617651374747931,0.09845871990133874,0.0,445.1408360325698,445.902126902,447.88455005318207,446.0324553203996
3.1200000000000023,-4.235392372771564,2.162641356834613,19.886045426145998,0.03790166482120494,0.2716007942841765,0.0,-4.384973575272486,1.7410735220022173,4.961755814531249,-0.0749883640269922,0.09729004010956724,0.0,398.14413107015594,398.0466396171502,399.1467495231932,397.42245208984144
3.1800000000000024,-4.503860534147172,2.267672099876023,20.184018830964728,0.0335863473697513,0.27740697149783067,0.0,-4.564537174209674,1.759516729256561,4.970161740852072,-0.06640607793878171,0.09570875305053855,0.0,449.9978518104002,449.87767815893886,450.0714214604293,450.76169825729903
3.2400000000000024,-4.783051739434379,2.373706183080418,20.48180650309217,0.029911347652820552,0.28273233184850177,0.0,-4.742410121945856,1.7745917691362996,4.955667582534359,-0.052543481546467055,0.06885194292861953,0.0,444.71195591898606,442.5124587034285,443.5621433644899,444.69661681250886
3.3000000000000025,-5.072839527749151,2.48055845340334,20.778008171560383,0.0267905086390563,0.2874216408247712,0.0,-4.91770048364074,1.7868674036884313,4.917442540261986,-0.05097585390947748,0.09220691544496104,0.0,436.1570279316126,438.1084518514521,436.60290020239137,436.7318998105294
3.3600000000000025,-5.373747044078139,2.588133798868352,21.07350631032218,0.02343260640418432,0.2932729391995128,0.0,-5.11312169332561,1.7986578392395014,4.931843422675512,-0.06849679804945227,0.10645261807787447,0.0,455.02756576458097,456.1745903903513,454.86282185265156,453.4550675710238
3.4200000000000026,-5.687435676658587,2.6964151996935337,21.372816050480637,0.018980353619302726,0.2997817046713793,0.0,-5.343728840247221,1.810232269163684,5.043869116922595,-0.08917407706787975,0.11224964417597737,0.0,486.50985160573964,486.95300429596506,487.49143721091036,485.93965898563465
3.4800000000000026,-6.01461122812161,2.8052565308067723,21.677087535687075,0.013803487401202297,0.30635559726532335,0.0,-5.5627455430735075,1.8172714786371529,5.097521376725972,-0.08104894929342926,0.10357305447277802,0.0,471.8764632940844,471.2158581965504,471.0730598256849,471.6953651085261
3.5400000000000027,-6.354437311569301,2.9143898004131668,21.982443607591527,0.008684743996289157,0.31303150347220754,0.0,-5.765459800691396,1.8200554201733132,5.080410137108642,-0.09559631992785377,0.1233711221652373,0.0,448.94227856394457,450.5567762289529,452.796119899363,451.61804958731
3.6000000000000028,-6.706138884153986,3.0235846773340294,22.285325981360117,0.0033439277668847467,0.31993486949600936,0.0,-5.9586956540512395,1.8193234768558042,5.015286266525469,-0.07833830921076818,0.08805189908839783,0.0,437.52917163183605,434.5893843318458,436.04916872023256,437.4819505548169
3.660000000000003,-7.069256413960624,3.1326481560827415,22.583249476550165,6.281917565255105,0.3250551957100418,0.0,-6.145916859603015,1.8157739799100532,4.915379097361565,-0.07406102050346654,0.07927437725021366,0.0,425.68990135653166,424.94425258419176,425.0335493791925,425.39509174384807
3.720000000000003,-7.445193249795894,3.241420483020537,22.879433100653877,6.277851454228527,0.33002275269126446,0.0,-6.385822148570389,1.8095670477207244,4.95641292791839,-0.057480207165341524,0.08903158914347484,0.0,472.4362873043148,473.19326587416595,470.8060207749828,472.08417499685316
3.780000000000003,-7.834595106038174,3.34976383420737,23.17485828504523,6.274326705198835,0.3353684977917126,0.0,-6.594921023685951,1.8016039654755984,4.89068086979707,-0.061404227049241845,0.08922367955470437,0.0,439.6776750092182,439.70030176687567,439.59224158947075,439.26441656837153
3.840000000000003,-8.236118922202577,3.4575882505026434,23.464644071725203,6.270318505110804,0.3404985602994186,0.0,-6.789970142216147,1.7922743205840972,4.768751606128967,-0.08069655939884622,0.07676855935026744,0.0,421.49438262227966,420.4226982482461,422.06652406588955,420.3939467705076
3.900000000000003,-8.651202099484633,3.5647266883367235,23.75188801645512,6.265358270184466,0.34524047459932294,0.0,-7.046668156493622,1.7785611064760747,4.804972576376857,-0.08694089778055142,0.08321020810840347,0.0,473.5093049946717,474.00926828167195,474.49971909795045,474.01489052954696
3.960000000000003,-9.080439371100596,3.6710212390249226,24.037319328793462,6.260099649508284,0.3499632948819631,0.0,-7.261989444099365,1.7642072315087585,4.709102576884807,-0.08908662040651867,0.0677297948002527,0.0,433.91987289576366,432.6230592792198,432.58302043096296,432.39564304147234
4.020000000000002,-9.524338088829724,3.7762719364443798,24.3212905275364,6.254824882888194,0.3537900551847528,0.0,-7.535123161184816,1.7436745255451975,4.755418022095426,-0.08566425656833426,0.05440238943242562,0.0,479.8322787490214,478.8218192405414,480.86516111868906,481.11863069000117
4.080000000000001,-9.982316237648357,3.880387330197036,24.60130569433783,6.249762266679342,0.3566024970618278,0.0,-7.7316625653976905,1.726518865131232,4.578653492753387,-0.08192073543752733,0.024244122097897017,0.0,408.7284379011111,406.03232287381945,407.28038404430254,407.6086268287384
4.14,-10.453665459624924,3.9832798307080663,24.874545401737887,6.2449549595575675,0.3583485760914149,0.0,-7.980538608788537,1.7028629074875699,4.5288272815324975,-0.07674891820364335,0.037377034060602964,0.0,450.6218489913868,451.68272610079464,451.04613470765065,451.4586650128395
4.199999999999998,-10.939916407318119,4.08469652727509,25.144288973185006,6.240473521996773,0.3611566495468175,0.0,-8.228491081826853,1.6773676309420695,4.462122040959993,-0.07086480811848986,0.060995966288053316,0.0,446.0696455372984,447.9959817597859,446.2966040443177,446.7723857473783
4.259999999999997,-11.441716610618213,4.184459272465269,25.411322397996614,6.2362846527976785,0.36450844479860045,0.0,-8.49883695198079,1.647751295018167,4.438107729442058,-0.06779352642179517,0.04286234311835337,0.0,462.61492369182156,461.18641175497254,462.2944453518746,462.5329449168624
4.319999999999996,-11.95873116580216,4.2825263763664125,25.67376727623676,6.232211331759302,0.3673574097740806,0.0,-8.735821571672696,1.6208950391901507,4.30984762708926,-0.0680795831164536,0.05540900501074969,0.0,428.4129748446742,429.48019337281033,428.75435821827995,428.72640079701176
4.379999999999995,-12.49084267163532,4.378836212244254,25.930291456792578,6.228215129327834,0.370242566791692,0.0,-9.00199978967702,1.5891690390287498,4.240298624349132,-0.06380466832249723,0.02646418452699493,0.0,450.69276321274367,448.34785228885465,449.4842445159321,449.8273978219018
4.439999999999993,-13.03914010329238,4.47318162080775,26.182675925196445,6.224053047440089,0.3716734457566506,0.0,-9.275307421862454,1.555419990650402,4.171925048760032,-0.08382914705148485,0.01802235586926267,0.0,451.37111864680656,450.68919606513725,452.4937027638562,450.87461831674824
4.499999999999992,-13.605165771473477,4.565261778917828,26.433861883272378,6.219114119380475,0.37243823677551724,0.0,-9.592733021671416,1.51354898642438,4.199733960177507,-0.07944978298496078,-0.0007380495642288114,0.0,484.28923466553476,482.87561234773443,483.7237637818506,484.0486191542507
4.559999999999991,-14.187446947562567,4.655237929113836,26.67908549905126,6.2144672257209805,0.3725230006270426,0.0,-9.817771402774977,1.4853887348998986,3.9748333771836517,-0.07372091594577389,0.005400579606012416,0.0,398.3428260737959,398.903949577491,400.82634078146293,401.34132947059453
4.6199999999999894,-14.784873367985751,4.743221072407296,26.914501161333497,6.209794994532608,0.37269068768541036,0.0,-10.097320359364096,1.4471018381191951,3.871963197551236,-0.0878207601519125,-0.0030061499864166216,0.0,442.6243605287892,441.93172291352784,443.7551560040843,442.5909453668506
4.679999999999988,-15.399629171255429,4.828774505855808,27.144624928244536,6.2042445314285075,0.3727079869449792,0.0,-10.39538497279288,1.404329202543961,3.7982396675285908,-0.10407546502474384,0.006175281618042903,0.0,453.32856360761923,454.06592985430143,453.870567953311,452.5565647572321
4.739999999999987,-16.034039208107167,4.911360323507777,27.374262839487727,6.198067285292659,0.37323455580598797,0.0,-10.752213989794955,1.348076309438431,3.854833139199161,-0.10080242999811435,0.013527542559657744,0.0,496.0042155184716,496.5438791093203,496.35345812691764,496.5856671317492
4.799999999999986,-16.68946282190606,4.990596815301654,27.60565352995908,6.191816406984078,0.3741168976813718,0.0,-11.096029325483658,1.292731033257489,3.8569133086292804,-0.11197264729818077,0.01696355503599742,0.0,481.9542945627238,482.213865631671,483.7777281792401,482.92711674907457
4.859999999999984,-17.36411758030114,5.066794892186107,27.832945957221902,6.184849247281875,0.37483988027360304,0.0,-11.39365116753038,1.2468042706388718,3.7190960519599283,-0.12605684902078892,-0.00024598793075456156,0.0,440.08906241812855,438.6617487247854,440.2286727759513,439.04898036846646
4.919999999999983,-18.056985439197614,5.140123999004245,28.05217334936509,6.177009536923448,0.3749613948230319,0.0,-11.703161221834085,1.1970391475805395,3.588051528242034,-0.14197086864882086,0.006219667260345441,0.0,441.87259874911,442.40541443017077,443.98092190114784,442.65698594970024
4.979999999999982,-18.770347987581886,5.209913818375313,28.267667710412923,6.168104211864517,0.3751031455198284,0.0,-12.076526629664023,1.1286964816472886,3.593655322327821,-0.16619436626346154,-0.0067554244723205216,0.0,488.79114779407575,487.8229448694204,489.4360760045103,487.61039197678014
5.0399999999999805,-19.506469939732526,5.275427569992504,28.483622927005975,6.158678071131622,0.3748614621033326,0.0,-12.461841169832983,1.054427621358882,3.603360773959147,-0.14330452922845194,0.0009342535765205391,0.0,491.7875169674295,492.35699131962707,492.3921220274439,494.06191737773895
